entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
4500,4503,LONG,2025-10-30 03:55:00,2025-10-30 04:10:00,110543.80433999999,110150.33968471627,0.0257362507898486,-10.1263050453232,-12.398240980711625,-0.003559355113865463,3,STOP_LOSS,0.9325785836326861,RANGING
4555,4558,LONG,2025-10-30 08:30:00,2025-10-30 08:45:00,110644.22442,110704.05476,0.016457558559584754,0.9846613241898732,-0.47247958247739286,0.0005407452608903238,3,REGIME_EXIT,0.8234273415000362,RANGING
4699,4701,SHORT,2025-10-30 20:30:00,2025-10-30 20:40:00,107110.17368,107257.4472,0.011809768049490733,-1.7392661110318917,-2.7519188629974787,-0.0013749722826514972,2,REGIME_EXIT,0.7989930687247172,RANGING
4792,4793,SHORT,2025-10-31 04:15:00,2025-10-31 04:20:00,109323.33096,109785.65273999999,0.015982256303619945,-7.388945182705536,-8.789687557073169,-0.004228939750922348,1,REGIME_EXIT,0.8043971170879185,RANGING
4815,4823,LONG,2025-10-31 06:10:00,2025-10-31 06:50:00,109576.911,109514.49272,0.019475338631808246,-1.215617139814986,-2.922368851321071,-0.0005696298556910228,8,TIME_EXIT,0.9392561302546457,RANGING
4826,4827,LONG,2025-10-31 07:05:00,2025-10-31 07:10:00,109475.29067999999,109665.757461,0.02420645543175075,4.610525645505775,2.4886744394688702,0.0017398152570953292,1,TAKE_PROFIT,0.7981083876164382,RANGING
4836,4837,LONG,2025-10-31 07:55:00,2025-10-31 08:00:00,109382.67216,109538.912835,0.02377024045918793,3.7138784142556807,1.6323509274406014,0.0014283859766330436,1,TAKE_PROFIT,0.8528414667940716,RANGING
4848,4849,SHORT,2025-10-31 08:55:00,2025-10-31 09:00:00,109881.5193,110009.29746,0.019765570500725683,-2.5256082299330394,-4.264115206385813,-0.0011628721627987325,1,REGIME_EXIT,0.8162742677060184,RANGING
4874,4879,LONG,2025-10-31 11:05:00,2025-10-31 11:30:00,109690.63373999999,109428.01002,0.023347738800662265,-6.131670017417998,-8.178039961763536,-0.002394221922561651,5,REGIME_EXIT,0.8640193317130855,RANGING
4965,4969,SHORT,2025-10-31 18:40:00,2025-10-31 19:00:00,109540.18758000001,109210.397712,0.013127027379676779,4.329160626776084,3.180542657796722,0.003010674669140521,4,TAKE_PROFIT,0.8780969159657623,RANGING
