entry_index,exit_index,side,entry_time,exit_time,entry_price,exit_price,qty,gross_pnl,net_pnl,return_pct,bars_held,exit_reason,entry_confidence,market_regime
9162,9164,LONG,2025-11-15 08:25:00,2025-11-15 08:35:00,95895.1752,96024.08953905477,0.1382192535372459,17.818443714397567,7.207668709737874,0.0013443256012192863,2,TAKE_PROFIT,0.8548038458601201,RANGING
9204,9205,LONG,2025-11-15 11:55:00,2025-11-15 12:00:00,95634.22302,95584.47928000001,0.17906133773529226,-8.907180628354919,-22.603131281892765,-0.0005201458058543318,1,REGIME_EXIT,0.827206372428067,RANGING
9221,9222,SHORT,2025-11-15 13:20:00,2025-11-15 13:25:00,95940.50806,96035.50326,0.17175768090791865,-16.316155249384746,-29.505497047094963,-0.0009901469350213992,1,REGIME_EXIT,0.8453189740903719,RANGING
9296,9299,LONG,2025-11-15 19:35:00,2025-11-15 19:50:00,95917.27962,95999.01665477915,0.18601381518787083,15.204217681412239,0.9245846946932659,0.0008521617283451462,3,TAKE_PROFIT,0.8213577271932075,RANGING
9304,9305,LONG,2025-11-15 20:15:00,2025-11-15 20:20:00,95853.06678,95661.42595624851,0.21516077955491167,-41.233589032914786,-57.71615205419266,-0.0019993186466462716,1,STOP_LOSS,0.8345278563173595,RANGING
9352,9355,LONG,2025-11-16 00:15:00,2025-11-16 00:30:00,95359.46807999999,95151.86520304788,0.1953010652309146,-40.54506301374902,-55.42788954524544,-0.0021770557358598386,3,STOP_LOSS,0.8363685107555286,RANGING
9411,9412,SHORT,2025-11-16 05:10:00,2025-11-16 05:15:00,95896.91678000001,96116.59090183603,0.18233814185385464,-40.054971188955555,-54.059525669574285,-0.0022907318526201644,1,STOP_LOSS,0.8427151231766166,RANGING
9434,9435,LONG,2025-11-16 07:05:00,2025-11-16 07:10:00,95765.54927999999,95822.21248851597,0.22468650459128314,12.731458260382558,-4.487415545311572,0.0005916867698456743,1,TAKE_PROFIT,0.8941909270894322,RANGING
9595,9597,SHORT,2025-11-16 20:30:00,2025-11-16 20:40:00,94555.68508000001,94331.82319724391,0.08807403102115126,19.716418406314112,13.061984700906933,0.0023675137308422998,2,TAKE_PROFIT,0.841040876838312,RANGING
9723,9724,SHORT,2025-11-17 07:10:00,2025-11-17 07:15:00,95365.923,95440.18422000001,0.13563433243737888,-10.072371000687346,-20.4243145917912,-0.0007786976486350882,1,REGIME_EXIT,0.8779848214065584,RANGING
